image_id,label,n_labels,ground-truth
0505c610319fc08a,Human_Face,6,"{'annotations': [{'class_id': 0, 'height': 60.817724999999996, 'width': 38.400000000000006, 'left': 198.4, 'top': 120.03529}, {'class_id': 0, 'height': 150.44381, 'width': 105.59999999999997, 'left': 313.6, 'top': 161.646985}, {'class_id': 0, 'height': 177.65201000000002, 'width': 129.59948799999995, 'left': 427.200512, 'top': 38.411375}, {'class_id': 0, 'height': 180.85233, 'width': 144.0, 'left': 609.599488, 'top': 105.63110999999999}, {'class_id': 0, 'height': 84.82492000000002, 'width': 43.19948800000009, 'left': 828.8, 'top': 129.63762}, {'class_id': 0, 'height': 52.81487000000004, 'width': 30.400511999999935, 'left': 896.0, 'top': 305.68947}], 'image_size': {'height': 685, 'width': 1024}}"
1aefba336d69e9c1,Human_Face,6,"{'annotations': [{'class_id': 0, 'height': 77.525964, 'width': 65.28, 'left': 0.0, 'top': 0.0}, {'class_id': 0, 'height': 158.89721800000004, 'width': 112.64, 'left': 91.52, 'top': 201.183797}, {'class_id': 0, 'height': 133.90898, 'width': 107.51999999999998, 'left': 442.88, 'top': 203.746413}, {'class_id': 0, 'height': 83.933187, 'width': 51.19999999999999, 'left': 458.88, 'top': 0.0}, {'class_id': 0, 'height': 106.358126, 'width': 90.88, 'left': 732.8, 'top': 162.741142}, {'class_id': 0, 'height': 116.60927300000002, 'width': 35.84000000000003, 'left': 987.52, 'top': 94.82567099999999}], 'image_size': {'height': 683, 'width': 1024}}"
1732c4c5fe7042ae,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 72.35403999999994, 'width': 43.52000000000001, 'left': 161.92, 'top': 400.18816000000004}, {'class_id': 0, 'height': 42.90051999999997, 'width': 32.639999999999986, 'left': 290.56, 'top': 437.32568}, {'class_id': 0, 'height': 44.821519999999964, 'width': 26.24000000000001, 'left': 429.44, 'top': 420.03736000000004}, {'class_id': 0, 'height': 51.2244, 'width': 31.360000000000014, 'left': 571.52, 'top': 408.51204}, {'class_id': 0, 'height': 45.46139999999997, 'width': 34.56000000000006, 'left': 716.8, 'top': 409.79316}, {'class_id': 0, 'height': 32.65563999999995, 'width': 51.19999999999993, 'left': 830.08, 'top': 432.20324000000005}, {'class_id': 0, 'height': 39.05851999999999, 'width': 46.08000000000004, 'left': 949.12, 'top': 416.19604}], 'image_size': {'height': 680, 'width': 1024}}"
eb4bc3d1f7d0244b,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 133.96457800000002, 'width': 107.52, 'left': 79.36, 'top': 113.452746}, {'class_id': 0, 'height': 62.81561000000002, 'width': 72.32000000000002, 'left': 190.72, 'top': 145.501972}, {'class_id': 0, 'height': 62.81629199999999, 'width': 58.879999999999995, 'left': 394.24, 'top': 126.91338}, {'class_id': 0, 'height': 16.665352000000013, 'width': 8.960000000000036, 'left': 588.16, 'top': 145.501972}, {'class_id': 0, 'height': 87.17324000000002, 'width': 65.28000000000009, 'left': 588.16, 'top': 164.73096199999998}, {'class_id': 0, 'height': 61.533450000000016, 'width': 62.719999999999914, 'left': 765.44, 'top': 180.75591599999998}, {'class_id': 0, 'height': 186.52495400000004, 'width': 128.64, 'left': 808.32, 'top': 117.939624}], 'image_size': {'height': 682, 'width': 1024}}"
63c80356815195d9,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 57.87375000000003, 'width': 63.875072, 'left': 11.311103999999998, 'top': 385.82317}, {'class_id': 0, 'height': 79.82521000000006, 'width': 68.53324799999999, 'left': 77.84755200000001, 'top': 192.91189}, {'class_id': 0, 'height': 64.52579999999998, 'width': 52.56396800000002, 'left': 201.606144, 'top': 167.63349000000002}, {'class_id': 0, 'height': 69.84743999999998, 'width': 64.54067199999997, 'left': 334.01446400000003, 'top': 180.93759}, {'class_id': 0, 'height': 81.82113000000001, 'width': 59.21792000000005, 'left': 541.6089599999999, 'top': 166.30308000000002}, {'class_id': 0, 'height': 67.18601000000001, 'width': 55.89094399999999, 'left': 669.359104, 'top': 195.57271000000003}, {'class_id': 0, 'height': 89.13869000000003, 'width': 68.53222399999993, 'left': 837.0319360000001, 'top': 147.01183}], 'image_size': {'height': 610, 'width': 1024}}"
444f58b5f94309d8,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 105.02205000000001, 'width': 87.68, 'left': 122.88, 'top': 252.94936800000002}, {'class_id': 0, 'height': 116.54859299999998, 'width': 77.44, 'left': 440.32, 'top': 236.299917}, {'class_id': 0, 'height': 37.7823600000001, 'width': 14.720000000000027, 'left': 517.76, 'top': 259.99367099999995}, {'class_id': 0, 'height': 91.57411200000001, 'width': 61.43999999999994, 'left': 568.96, 'top': 212.60555399999998}, {'class_id': 0, 'height': 81.32768699999994, 'width': 57.60000000000002, 'left': 692.48, 'top': 240.142098}, {'class_id': 0, 'height': 106.30277700000005, 'width': 82.56000000000006, 'left': 844.8, 'top': 263.835852}, {'class_id': 0, 'height': 71.72253899999998, 'width': 64.0, 'left': 897.28, 'top': 207.482646}], 'image_size': {'height': 609, 'width': 1024}}"
bc48a8fdce073bcc,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 76.80000000000001, 'width': 56.96000000000001, 'left': 60.8, 'top': 356.480256}, {'class_id': 0, 'height': 55.68000000000001, 'width': 55.03999999999999, 'left': 190.72, 'top': 282.24}, {'class_id': 0, 'height': 88.95974399999997, 'width': 62.72000000000003, 'left': 326.4, 'top': 189.440256}, {'class_id': 0, 'height': 60.80025599999999, 'width': 49.91999999999996, 'left': 490.88, 'top': 311.04}, {'class_id': 0, 'height': 65.91974399999998, 'width': 48.639999999999986, 'left': 593.92, 'top': 314.240256}, {'class_id': 0, 'height': 49.920000000000016, 'width': 33.92000000000007, 'left': 727.68, 'top': 316.79999999999995}, {'class_id': 0, 'height': 73.59974399999999, 'width': 64.0, 'left': 860.8, 'top': 275.840256}], 'image_size': {'height': 768, 'width': 1024}}"
23860bf95ac59007,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 63.360000000000014, 'width': 53.11999999999999, 'left': 71.04, 'top': 277.760256}, {'class_id': 0, 'height': 79.36051200000006, 'width': 58.24000000000001, 'left': 202.24, 'top': 240.63974399999998}, {'class_id': 0, 'height': 65.91974399999998, 'width': 53.75999999999999, 'left': 359.68, 'top': 260.480256}, {'class_id': 0, 'height': 67.19999999999999, 'width': 53.75999999999999, 'left': 478.72, 'top': 260.480256}, {'class_id': 0, 'height': 56.96025599999996, 'width': 51.83999999999992, 'left': 595.84, 'top': 279.03974400000004}, {'class_id': 0, 'height': 85.119744, 'width': 54.39999999999998, 'left': 741.76, 'top': 228.48}, {'class_id': 0, 'height': 88.32000000000002, 'width': 55.67999999999995, 'left': 893.44, 'top': 220.79999999999998}], 'image_size': {'height': 768, 'width': 1024}}"
c25d7df21553b09d,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 23.679744, 'width': 10.880000000000003, 'left': 48.0, 'top': 188.16}, {'class_id': 0, 'height': 157.44000000000005, 'width': 132.48, 'left': 227.84, 'top': 236.79974399999998}, {'class_id': 0, 'height': 15.360000000000014, 'width': 16.0, 'left': 400.0, 'top': 161.91974399999998}, {'class_id': 0, 'height': 37.759487999999976, 'width': 33.28000000000003, 'left': 419.84, 'top': 199.040256}, {'class_id': 0, 'height': 21.120000000000005, 'width': 16.0, 'left': 476.8, 'top': 160.64025600000002}, {'class_id': 0, 'height': 56.96025599999999, 'width': 48.0, 'left': 546.56, 'top': 215.679744}, {'class_id': 0, 'height': 211.83974400000005, 'width': 138.88, 'left': 775.68, 'top': 210.56025599999998}], 'image_size': {'height': 768, 'width': 1024}}"
2b227b6d3a9f6a71,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 58.94563200000002, 'width': 35.83999999999999, 'left': 117.76, 'top': 208.23167400000003}, {'class_id': 0, 'height': 58.94563199999996, 'width': 47.360000000000014, 'left': 351.36, 'top': 230.65661300000002}, {'class_id': 0, 'height': 67.915471, 'width': 47.35999999999996, 'left': 508.8, 'top': 167.867057}, {'class_id': 0, 'height': 26.26954599999999, 'width': 42.879999999999995, 'left': 656.0, 'top': 484.3788190000001}, {'class_id': 0, 'height': 15.377062000000024, 'width': 40.32000000000005, 'left': 678.4, 'top': 463.235188}, {'class_id': 0, 'height': 24.34758400000004, 'width': 42.24000000000001, 'left': 723.84, 'top': 455.546657}, {'class_id': 0, 'height': 67.915471, 'width': 47.360000000000014, 'left': 766.08, 'top': 167.867057}], 'image_size': {'height': 683, 'width': 1024}}"
0514f4ceec5de537,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 67.87215999999995, 'width': 56.96000000000001, 'left': 204.16, 'top': 197.8528}, {'class_id': 0, 'height': 69.79248000000001, 'width': 56.31999999999999, 'left': 351.36, 'top': 209.3788}, {'class_id': 0, 'height': 69.79316000000003, 'width': 56.32000000000005, 'left': 480.0, 'top': 181.8456}, {'class_id': 0, 'height': 62.10983999999996, 'width': 49.92000000000007, 'left': 615.04, 'top': 184.40648000000002}, {'class_id': 0, 'height': 71.71416000000002, 'width': 58.879999999999995, 'left': 748.8, 'top': 196.57235999999997}, {'class_id': 0, 'height': 19.849199999999968, 'width': 12.799999999999955, 'left': 990.08, 'top': 251.63876000000002}, {'class_id': 0, 'height': 12.165879999999987, 'width': 6.400000000000091, 'left': 993.92, 'top': 154.31240000000003}], 'image_size': {'height': 680, 'width': 1024}}"
4004f754e6fc675c,Human_Face,7,"{'annotations': [{'class_id': 0, 'height': 197.98052699999994, 'width': 149.12, 'left': 56.32, 'top': 223.60873600000002}, {'class_id': 0, 'height': 164.02245000000005, 'width': 103.67999999999998, 'left': 204.16, 'top': 160.17852599999998}, {'class_id': 0, 'height': 174.914934, 'width': 127.36000000000001, 'left': 346.24, 'top': 192.854612}, {'class_id': 0, 'height': 166.58506599999998, 'width': 99.19999999999999, 'left': 476.16, 'top': 183.884773}, {'class_id': 0, 'height': 118.53191799999996, 'width': 48.639999999999986, 'left': 570.24, 'top': 185.16608100000002}, {'class_id': 0, 'height': 187.72937999999996, 'width': 147.84000000000003, 'left': 604.8, 'top': 189.010005}, {'class_id': 0, 'height': 148.00473399999998, 'width': 117.12, 'left': 751.36, 'top': 148.64538800000003}], 'image_size': {'height': 683, 'width': 1024}}"
719ce52b48702497,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 31.39477800000003, 'width': 10.879999999999999, 'left': 20.48, 'top': 199.261835}, {'class_id': 0, 'height': 87.77711099999999, 'width': 73.6, 'left': 141.44, 'top': 256.926159}, {'class_id': 0, 'height': 93.54368, 'width': 74.88, 'left': 247.68, 'top': 153.130649}, {'class_id': 0, 'height': 59.586286, 'width': 53.75999999999999, 'left': 444.8, 'top': 217.201513}, {'class_id': 0, 'height': 46.131868999999966, 'width': 37.11999999999995, 'left': 492.8, 'top': 225.530698}, {'class_id': 0, 'height': 18.581015000000008, 'width': 24.959999999999923, 'left': 531.2, 'top': 201.82445099999998}, {'class_id': 0, 'height': 56.38233299999996, 'width': 57.60000000000002, 'left': 692.48, 'top': 288.320937}, {'class_id': 0, 'height': 65.35285499999998, 'width': 54.39999999999998, 'left': 886.4, 'top': 228.093997}], 'image_size': {'height': 683, 'width': 1024}}"
4cbb1edcebfe8f85,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 77.52596400000002, 'width': 52.480000000000004, 'left': 115.2, 'top': 130.70571}, {'class_id': 0, 'height': 59.586286000000015, 'width': 40.95999999999998, 'left': 279.04, 'top': 109.562079}, {'class_id': 0, 'height': 62.78955600000002, 'width': 47.360000000000014, 'left': 424.96, 'top': 116.609956}, {'class_id': 0, 'height': 112.76534900000001, 'width': 95.36000000000001, 'left': 554.88, 'top': 410.696779}, {'class_id': 0, 'height': 59.586286000000015, 'width': 32.0, 'left': 570.24, 'top': 109.562079}, {'class_id': 0, 'height': 57.022987000000015, 'width': 28.800000000000068, 'left': 684.8, 'top': 109.562079}, {'class_id': 0, 'height': 106.35812599999997, 'width': 93.44000000000005, 'left': 693.76, 'top': 260.770083}, {'class_id': 0, 'height': 52.53840899999999, 'width': 24.960000000000036, 'left': 886.4, 'top': 115.328648}], 'image_size': {'height': 683, 'width': 1024}}"
a9f3d932b60112e5,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 101.06663100000003, 'width': 76.16, 'left': 20.48, 'top': 348.61746299999993}, {'class_id': 0, 'height': 89.55319799999995, 'width': 63.359999999999985, 'left': 65.28, 'top': 307.678446}, {'class_id': 0, 'height': 97.22904899999995, 'width': 82.56, 'left': 311.04, 'top': 234.11723400000002}, {'class_id': 0, 'height': 77.39948100000001, 'width': 64.0, 'left': 452.48, 'top': 252.667608}, {'class_id': 0, 'height': 80.597466, 'width': 63.360000000000014, 'left': 677.12, 'top': 184.86345599999999}, {'class_id': 0, 'height': 133.05060300000002, 'width': 251.51999999999998, 'left': 707.2, 'top': 553.3098}, {'class_id': 0, 'height': 51.17325599999998, 'width': 32.6400000000001, 'left': 748.8, 'top': 214.92726299999998}, {'class_id': 0, 'height': 122.17607999999993, 'width': 64.63999999999999, 'left': 931.2, 'top': 253.94680200000002}], 'image_size': {'height': 687, 'width': 1024}}"
0dd2d8b5d22eb114,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 72.29472799999999, 'width': 55.04000000000002, 'left': 165.76, 'top': 237.35646}, {'class_id': 0, 'height': 67.17631799999992, 'width': 58.879999999999995, 'left': 208.64, 'top': 282.780388}, {'class_id': 0, 'height': 56.300464000000034, 'width': 54.39999999999998, 'left': 309.12, 'top': 314.1292}, {'class_id': 0, 'height': 58.859328000000005, 'width': 39.68000000000001, 'left': 359.04, 'top': 97.885414}, {'class_id': 0, 'height': 69.09546599999999, 'width': 55.04000000000002, 'left': 378.88, 'top': 297.49522}, {'class_id': 0, 'height': 76.13302399999998, 'width': 57.60000000000002, 'left': 497.28, 'top': 251.431576}, {'class_id': 0, 'height': 68.456432, 'width': 58.239999999999895, 'left': 621.44, 'top': 314.1292}, {'class_id': 0, 'height': 84.45001400000007, 'width': 56.319999999999936, 'left': 746.24, 'top': 293.017208}], 'image_size': {'height': 682, 'width': 1024}}"
77491189c5a0d125,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 35.208783999999994, 'width': 22.413312000000005, 'left': 119.114752, 'top': 118.42776400000001}, {'class_id': 0, 'height': 33.927763999999996, 'width': 21.133312000000018, 'left': 170.346496, 'top': 133.15172}, {'class_id': 0, 'height': 42.89017200000002, 'width': 24.976384000000024, 'left': 246.5536, 'top': 112.02672}, {'class_id': 0, 'height': 27.526043999999985, 'width': 28.818431999999973, 'left': 365.668352, 'top': 131.871376}, {'class_id': 0, 'height': 38.40896799999999, 'width': 18.571263999999985, 'left': 414.33907200000004, 'top': 122.26879600000001}, {'class_id': 0, 'height': 40.969656, 'width': 24.975360000000023, 'left': 612.222976, 'top': 123.54914000000001}, {'class_id': 0, 'height': 33.927763999999996, 'width': 21.132288000000017, 'left': 718.529536, 'top': 135.71240799999998}, {'class_id': 0, 'height': 37.76879599999998, 'width': 22.414335999999935, 'left': 872.2247679999999, 'top': 110.746376}], 'image_size': {'height': 676, 'width': 1024}}"
c412cd0f08224203,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 83.19974400000001, 'width': 39.999488, 'left': 0.0, 'top': 355.20000000000005}, {'class_id': 0, 'height': 91.19999999999999, 'width': 59.200512, 'left': 167.99948799999999, 'top': 243.20025600000002}, {'class_id': 0, 'height': 104.00025599999992, 'width': 86.39999999999998, 'left': 316.8, 'top': 529.599744}, {'class_id': 0, 'height': 79.99948799999999, 'width': 57.599999999999966, 'left': 417.60051200000004, 'top': 267.200256}, {'class_id': 0, 'height': 38.400000000000034, 'width': 22.40000000000009, 'left': 561.599488, 'top': 300.800256}, {'class_id': 0, 'height': 75.20025600000002, 'width': 54.39897599999995, 'left': 574.400512, 'top': 260.799744}, {'class_id': 0, 'height': 100.79999999999995, 'width': 76.80000000000007, 'left': 694.4, 'top': 492.800256}, {'class_id': 0, 'height': 80.00025599999998, 'width': 62.39948800000002, 'left': 915.2, 'top': 260.799744}], 'image_size': {'height': 768, 'width': 1024}}"
bbdd98834e9f3aa6,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 120.99993599999993, 'width': 65.000448, 'left': 67.99974399999999, 'top': 386.99980800000003}, {'class_id': 0, 'height': 70.00012800000002, 'width': 74.00038400000003, 'left': 142.000128, 'top': 291.99974399999996}, {'class_id': 0, 'height': 115.99948799999996, 'width': 71.00006399999995, 'left': 245.999616, 'top': 152.000256}, {'class_id': 0, 'height': 96.999936, 'width': 75.99923199999995, 'left': 305.000448, 'top': 76.99968}, {'class_id': 0, 'height': 60.99993600000002, 'width': 69.00019199999997, 'left': 394.99980800000003, 'top': 135.999744}, {'class_id': 0, 'height': 148.99968, 'width': 74.99980800000003, 'left': 618.999808, 'top': 199.00032}, {'class_id': 0, 'height': 97.99987200000004, 'width': 76.00025599999992, 'left': 769.999872, 'top': 108.99993599999999}, {'class_id': 0, 'height': 81.99935999999997, 'width': 70.00063999999975, 'left': 940.9996800000001, 'top': 210.000384}], 'image_size': {'height': 768, 'width': 1024}}"
9732a9a9e9b0011c,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 70.43304, 'width': 64.0, 'left': 161.28, 'top': 218.98311999999999}, {'class_id': 0, 'height': 87.72136, 'width': 73.60000000000002, 'left': 221.44, 'top': 281.73284}, {'class_id': 0, 'height': 83.2388, 'width': 76.16000000000003, 'left': 293.76, 'top': 160.71596}, {'class_id': 0, 'height': 30.733959999999996, 'width': 28.80000000000001, 'left': 331.52, 'top': 108.21112}, {'class_id': 0, 'height': 93.48436000000004, 'width': 73.59999999999997, 'left': 451.2, 'top': 129.34076}, {'class_id': 0, 'height': 73.63448000000005, 'width': 62.72000000000003, 'left': 682.24, 'top': 176.72315999999998}, {'class_id': 0, 'height': 38.418639999999996, 'width': 47.360000000000014, 'left': 823.68, 'top': 76.83592}, {'class_id': 0, 'height': 67.23160000000001, 'width': 94.07999999999993, 'left': 893.44, 'top': 214.50124}], 'image_size': {'height': 680, 'width': 1024}}"
cc3334358ba8f04b,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 326.4, 'width': 242.56, 'left': 82.56, 'top': 278.4}, {'class_id': 0, 'height': 248.960256, 'width': 174.72000000000003, 'left': 336.64, 'top': 251.52}, {'class_id': 0, 'height': 163.840512, 'width': 85.76000000000005, 'left': 482.56, 'top': 144.639744}, {'class_id': 0, 'height': 90.88051199999995, 'width': 94.08000000000004, 'left': 578.56, 'top': 302.079744}, {'class_id': 0, 'height': 88.96051200000002, 'width': 75.51999999999998, 'left': 677.76, 'top': 148.479744}, {'class_id': 0, 'height': 70.39948799999999, 'width': 65.91999999999996, 'left': 771.84, 'top': 147.200256}, {'class_id': 0, 'height': 89.600256, 'width': 67.83999999999992, 'left': 931.84, 'top': 138.24}, {'class_id': 0, 'height': 96.64051200000006, 'width': 18.56000000000006, 'left': 1004.8, 'top': 284.799744}], 'image_size': {'height': 768, 'width': 1024}}"
df23ff59e9fa0bd6,Human_Face,8,"{'annotations': [{'class_id': 0, 'height': 93.93235200000001, 'width': 77.65401600000001, 'left': 72.53299200000001, 'top': 56.359548}, {'class_id': 0, 'height': 86.246928, 'width': 53.75999999999999, 'left': 219.307008, 'top': 52.09002}, {'class_id': 0, 'height': 84.53898000000001, 'width': 57.174015999999995, 'left': 356.692992, 'top': 52.09002}, {'class_id': 0, 'height': 75.14629199999999, 'width': 52.905984000000046, 'left': 467.627008, 'top': 87.95487600000001}, {'class_id': 0, 'height': 72.58471199999998, 'width': 55.467007999999964, 'left': 581.12, 'top': 58.921127999999996}, {'class_id': 0, 'height': 79.415136, 'width': 57.17299200000002, 'left': 667.307008, 'top': 47.820492}, {'class_id': 0, 'height': 81.12376800000001, 'width': 52.05401600000005, 'left': 758.612992, 'top': 66.606552}, {'class_id': 0, 'height': 84.53898000000001, 'width': 72.53299199999992, 'left': 888.32, 'top': 30.741695999999997}], 'image_size': {'height': 684, 'width': 1024}}"
438152c2ff9f895a,Human_Face,9,"{'annotations': [{'class_id': 0, 'height': 113.91974400000004, 'width': 102.4, 'left': 66.56, 'top': 304.640256}, {'class_id': 0, 'height': 100.48051200000003, 'width': 78.08000000000001, 'left': 176.64, 'top': 284.799744}, {'class_id': 0, 'height': 107.52000000000001, 'width': 71.68, 'left': 279.68, 'top': 38.400000000000006}, {'class_id': 0, 'height': 159.99974400000002, 'width': 122.88, 'left': 315.52, 'top': 350.720256}, {'class_id': 0, 'height': 93.440256, 'width': 76.79999999999995, 'left': 380.16, 'top': 200.319744}, {'class_id': 0, 'height': 137.59948800000004, 'width': 112.0, 'left': 486.4, 'top': 248.960256}, {'class_id': 0, 'height': 116.48025600000005, 'width': 104.32000000000005, 'left': 608.0, 'top': 395.52}, {'class_id': 0, 'height': 167.04000000000002, 'width': 135.03999999999996, 'left': 729.6, 'top': 349.44}, {'class_id': 0, 'height': 131.84025600000007, 'width': 97.91999999999996, 'left': 885.76, 'top': 278.4}], 'image_size': {'height': 768, 'width': 1024}}"
eadd2797d1940ca7,Human_Face,9,"{'annotations': [{'class_id': 0, 'height': 36.52069299999994, 'width': 33.92, 'left': 49.92, 'top': 435.685017}, {'class_id': 0, 'height': 40.36461700000001, 'width': 19.840000000000003, 'left': 91.52, 'top': 408.134163}, {'class_id': 0, 'height': 30.11346999999995, 'width': 26.239999999999995, 'left': 116.48, 'top': 384.42791600000004}, {'class_id': 0, 'height': 27.550854000000015, 'width': 30.080000000000013, 'left': 211.2, 'top': 414.541386}, {'class_id': 0, 'height': 67.91547100000003, 'width': 19.840000000000032, 'left': 305.28, 'top': 430.559102}, {'class_id': 0, 'height': 83.93318700000009, 'width': 86.40000000000003, 'left': 368.64, 'top': 598.426159}, {'class_id': 0, 'height': 50.616446999999994, 'width': 51.19999999999999, 'left': 451.2, 'top': 481.816203}, {'class_id': 0, 'height': 47.41317699999996, 'width': 27.519999999999982, 'left': 586.24, 'top': 284.47633}, {'class_id': 0, 'height': 46.771840000000054, 'width': 10.240000000000009, 'left': 766.08, 'top': 483.097511}], 'image_size': {'height': 683, 'width': 1024}}"
5cd0668e60e54a74,Human_Face,9,"{'annotations': [{'class_id': 0, 'height': 105.07681800000003, 'width': 80.0, 'left': 137.6, 'top': 192.854612}, {'class_id': 0, 'height': 31.394778000000002, 'width': 21.76000000000002, 'left': 215.04, 'top': 164.02245}, {'class_id': 0, 'height': 57.66432399999999, 'width': 23.680000000000007, 'left': 321.28, 'top': 105.076818}, {'class_id': 0, 'height': 102.514202, 'width': 91.52000000000004, 'left': 347.52, 'top': 117.89126399999999}, {'class_id': 0, 'height': 114.04665699999998, 'width': 90.88000000000005, 'left': 472.96, 'top': 131.346364}, {'class_id': 0, 'height': 37.80200100000002, 'width': 26.24000000000001, 'left': 595.2, 'top': 151.208004}, {'class_id': 0, 'height': 107.64011699999998, 'width': 96.0, 'left': 629.12, 'top': 144.16012700000002}, {'class_id': 0, 'height': 42.28657899999999, 'width': 34.559999999999945, 'left': 782.72, 'top': 161.459834}, {'class_id': 0, 'height': 35.238702000000046, 'width': 28.799999999999955, 'left': 922.24, 'top': 242.83040499999998}], 'image_size': {'height': 683, 'width': 1024}}"
fd6b067cf177b569,Human_Face,9,"{'annotations': [{'class_id': 0, 'height': 132.627672, 'width': 92.79999999999998, 'left': 147.84, 'top': 158.896535}, {'class_id': 0, 'height': 105.07681800000003, 'width': 85.75999999999999, 'left': 290.56, 'top': 192.854612}, {'class_id': 0, 'height': 102.51420199999995, 'width': 33.91999999999996, 'left': 380.16, 'top': 187.728697}, {'class_id': 0, 'height': 124.93914100000003, 'width': 98.56, 'left': 394.24, 'top': 158.896535}, {'class_id': 0, 'height': 83.93318699999999, 'width': 72.95999999999998, 'left': 482.56, 'top': 111.484041}, {'class_id': 0, 'height': 100.59224, 'width': 88.96000000000004, 'left': 513.92, 'top': 231.29726699999998}, {'class_id': 0, 'height': 130.064373, 'width': 86.39999999999998, 'left': 565.12, 'top': 160.17852599999998}, {'class_id': 0, 'height': 108.92142500000003, 'width': 78.72000000000003, 'left': 740.48, 'top': 155.05261099999998}, {'class_id': 0, 'height': 126.22044900000003, 'width': 96.0, 'left': 835.2, 'top': 275.506491}], 'image_size': {'height': 683, 'width': 1024}}"
67db69bd4266509c,Human_Face,9,"{'annotations': [{'class_id': 0, 'height': 101.155566, 'width': 64.0, 'left': 341.12, 'top': 149.172882}, {'class_id': 0, 'height': 67.86441000000008, 'width': 46.079999999999984, 'left': 376.32, 'top': 283.620282}, {'class_id': 0, 'height': 62.74211999999997, 'width': 43.52000000000004, 'left': 403.84, 'top': 233.68287}, {'class_id': 0, 'height': 43.53505800000002, 'width': 44.80000000000001, 'left': 437.76, 'top': 195.269424}, {'class_id': 0, 'height': 46.096542, 'width': 41.60000000000002, 'left': 556.16, 'top': 225.35974199999998}, {'class_id': 0, 'height': 71.065248, 'width': 54.39999999999998, 'left': 624.0, 'top': 225.35974199999998}, {'class_id': 0, 'height': 102.436308, 'width': 45.440000000000055, 'left': 678.4, 'top': 199.110294}, {'class_id': 0, 'height': 71.70527999999999, 'width': 40.32000000000005, 'left': 784.64, 'top': 128.685756}, {'class_id': 0, 'height': 63.38215200000005, 'width': 42.879999999999995, 'left': 922.24, 'top': 222.798936}], 'image_size': {'height': 678, 'width': 1024}}"
ad3ff1a636bc0a2d,Human_Face,9,"{'annotations': [{'class_id': 0, 'height': 29.472815999999995, 'width': 27.519999999999982, 'left': 318.72, 'top': 251.800244}, {'class_id': 0, 'height': 19.22166899999999, 'width': 19.840000000000032, 'left': 341.76, 'top': 180.040166}, {'class_id': 0, 'height': 19.862323000000004, 'width': 17.28000000000003, 'left': 362.88, 'top': 186.447389}, {'class_id': 0, 'height': 30.113469999999978, 'width': 17.28000000000003, 'left': 381.44, 'top': 165.30375800000002}, {'class_id': 0, 'height': 28.832161999999954, 'width': 22.400000000000034, 'left': 385.28, 'top': 236.42318200000003}, {'class_id': 0, 'height': 33.958077, 'width': 26.24000000000001, 'left': 392.96, 'top': 164.02245}, {'class_id': 0, 'height': 23.70693, 'width': 17.28000000000003, 'left': 408.96, 'top': 262.692045}, {'class_id': 0, 'height': 32.67676900000001, 'width': 31.360000000000014, 'left': 442.88, 'top': 164.02245}, {'class_id': 0, 'height': 197.980527, 'width': 132.48000000000002, 'left': 601.6, 'top': 53.819717}], 'image_size': {'height': 683, 'width': 1024}}"
547596e9b8e5d78b,Human_Face,9,"{'annotations': [{'class_id': 0, 'height': 58.87251999999995, 'width': 39.67999999999999, 'left': 49.92, 'top': 485.06374}, {'class_id': 0, 'height': 78.07091600000001, 'width': 67.84, 'left': 220.16, 'top': 533.69771}, {'class_id': 0, 'height': 58.87320600000004, 'width': 48.639999999999986, 'left': 250.88, 'top': 364.75717599999996}, {'class_id': 0, 'height': 60.152596000000074, 'width': 58.879999999999995, 'left': 400.64, 'top': 504.26145}, {'class_id': 0, 'height': 40.95557200000002, 'width': 46.07999999999993, 'left': 601.6, 'top': 438.98855}, {'class_id': 0, 'height': 63.992823999999985, 'width': 40.960000000000036, 'left': 747.52, 'top': 331.481374}, {'class_id': 0, 'height': 49.914045999999985, 'width': 42.24000000000001, 'left': 830.72, 'top': 373.716336}, {'class_id': 0, 'height': 34.55587800000001, 'width': 37.120000000000005, 'left': 934.4, 'top': 511.94053399999996}, {'class_id': 0, 'height': 40.954886000000045, 'width': 34.559999999999945, 'left': 936.96, 'top': 430.030076}], 'image_size': {'height': 686, 'width': 1024}}"
